date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:13:54	143038/143038	---M--	200	added ('OK')	text/html	etag:%221929bd2e1cb843cda215768f5b92a97b%22	http://luma.humatheme.com/fixed-student-dashboard.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-dashboard.html	(from http://luma.humatheme.com/index.html)
04:13:58	221563/221563	---M--	200	added ('OK')	text/html	etag:%221c128778cdf14906f37c0d3fa51fa0be%22	http://luma.humatheme.com/fixed-student-my-courses.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-my-courses.html	(from http://luma.humatheme.com/index.html)
04:13:59	83416/83416	---M--	200	added ('OK')	text/html	etag:%22462817368afe14d44188b2e048b35f9e%22	http://luma.humatheme.com/fixed-student-quiz-results.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-quiz-results.html	(from http://luma.humatheme.com/index.html)
04:14:00	65696/65696	---M--	200	added ('OK')	text/html	etag:%22f5abe8f33be70cf0d849878806d30bbc%22	http://luma.humatheme.com/fixed-help-center.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-help-center.html	(from http://luma.humatheme.com/index.html)
04:14:04	157807/157807	---M--	200	added ('OK')	text/html	etag:%22c91dea88ec5bece52682e31e1dd71da7%22	http://luma.humatheme.com/fixed-paths.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-paths.html	(from http://luma.humatheme.com/index.html)
04:14:07	130586/130586	---M--	200	added ('OK')	text/html	etag:%220f457203480d348daa5780c39a0cd083%22	http://luma.humatheme.com/fixed-student-path.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-path.html	(from http://luma.humatheme.com/index.html)
04:14:07	64252/64252	---M--	200	added ('OK')	text/html	etag:%223d8c2b2d6099ab6f39a3f78e3b3739d2%22	http://luma.humatheme.com/fixed-student-path-assessment.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-path-assessment.html	(from http://luma.humatheme.com/index.html)
04:14:09	97629/97629	---M--	200	added ('OK')	text/html	etag:%228b1056a5455fcef3984c884821be5723%22	http://luma.humatheme.com/fixed-student-path-assessment-result.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-path-assessment-result.html	(from http://luma.humatheme.com/index.html)
04:14:13	158606/158606	---M--	200	added ('OK')	text/html	etag:%22e83918a8a53399af5e05f977bfcbaebf%22	http://luma.humatheme.com/fixed-student-paths.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-paths.html	(from http://luma.humatheme.com/index.html)
04:14:13	76835/76835	---M--	200	added ('OK')	text/html	etag:%2252b93c0e33b226fdfce299ebeac0fadc%22	http://luma.humatheme.com/fixed-pricing.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-pricing.html	(from http://luma.humatheme.com/index.html)
04:14:15	76965/76965	---M--	200	added ('OK')	text/html	etag:%226f339b6a49ea35da7ed0fa23858ad3f4%22	http://luma.humatheme.com/fixed-instructor-dashboard.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-dashboard.html	(from http://luma.humatheme.com/index.html)
04:14:17	120393/120393	---M--	200	added ('OK')	text/html	etag:%221b5e47017c4239178ff027bd913d20f2%22	http://luma.humatheme.com/fixed-instructor-courses.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-courses.html	(from http://luma.humatheme.com/index.html)
04:14:19	82672/82672	---M--	200	added ('OK')	text/html	etag:%2240ee6ebe02dee82979b4702c6a42de87%22	http://luma.humatheme.com/fixed-instructor-quizzes.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-quizzes.html	(from http://luma.humatheme.com/index.html)
04:14:21	73006/73006	---M--	200	added ('OK')	text/html	etag:%22258b30c9324d1cba983496eb7efc4a5e%22	http://luma.humatheme.com/fixed-instructor-earnings.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-earnings.html	(from http://luma.humatheme.com/index.html)
04:14:23	72008/72008	---M--	200	added ('OK')	text/html	etag:%22502627ca00f111793523018155e0e149%22	http://luma.humatheme.com/fixed-instructor-statement.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-statement.html	(from http://luma.humatheme.com/index.html)
04:14:25	72787/72787	---M--	200	added ('OK')	text/html	etag:%22ba4961b8909d9987dc3104807ecce549%22	http://luma.humatheme.com/fixed-instructor-edit-course.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-edit-course.html	(from http://luma.humatheme.com/index.html)
04:14:27	70387/70387	---M--	200	added ('OK')	text/html	etag:%22a7d9c5081b0ef825c76d981490876511%22	http://luma.humatheme.com/fixed-instructor-edit-quiz.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-instructor-edit-quiz.html	(from http://luma.humatheme.com/index.html)
04:14:29	94968/94968	---M--	200	added ('OK')	text/html	etag:%22ae4afa7195cd977a070c1a1e035115b4%22	http://luma.humatheme.com/fixed-teachers.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-teachers.html	(from http://luma.humatheme.com/index.html)
04:14:31	75036/75036	---M--	200	added ('OK')	text/html	etag:%22d125d1dccba4a3ce68b373eb5423887f%22	http://luma.humatheme.com/fixed-student-profile.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-student-profile.html	(from http://luma.humatheme.com/index.html)
04:14:33	71941/71941	---M--	200	added ('OK')	text/html	etag:%22608eb1967b9b060aa502eedc9800615c%22	http://luma.humatheme.com/fixed-teacher-profile.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-teacher-profile.html	(from http://luma.humatheme.com/index.html)
04:14:35	77825/77825	---M--	200	added ('OK')	text/html	etag:%22ad5fff279f9338ac699e0547af5832ff%22	http://luma.humatheme.com/fixed-blog.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-blog.html	(from http://luma.humatheme.com/index.html)
04:14:37	76309/76309	---M--	200	added ('OK')	text/html	etag:%229772a334fedeb5467ec11991fd64cead%22	http://luma.humatheme.com/fixed-blog-post.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-blog-post.html	(from http://luma.humatheme.com/index.html)
04:14:39	61346/61346	---M--	200	added ('OK')	text/html	etag:%225f95dc798bc0e51f5336140e2ecfc76d%22	http://luma.humatheme.com/fixed-faq.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-faq.html	(from http://luma.humatheme.com/index.html)
04:14:41	65999/65999	---M--	200	added ('OK')	text/html	etag:%220d89bd4041bede6ed957e682759deb29%22	http://luma.humatheme.com/fixed-discussions.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-discussions.html	(from http://luma.humatheme.com/index.html)
04:14:43	65002/65002	---M--	200	added ('OK')	text/html	etag:%22bfce8cce521f0118237bec992c812dda%22	http://luma.humatheme.com/fixed-discussion.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-discussion.html	(from http://luma.humatheme.com/index.html)
04:14:45	519816/519816	---M--	200	added ('OK')	image/jpeg	etag:%229d4685e27708964a6745d771d6c18b2b%22	http://luma.humatheme.com/assets/images/photodune-4161018-group-of-students-m.jpg	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/photodune-4161018-group-of-students-m.jpg	(from http://luma.humatheme.com/index.html)
04:14:45	70102/70102	---M--	200	added ('OK')	text/html	etag:%225541eb2d150f7e0ddd2dad61a3b95794%22	http://luma.humatheme.com/fixed-discussions-ask.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-discussions-ask.html	(from http://luma.humatheme.com/index.html)
04:14:47	54994/54994	---M--	200	added ('OK')	text/html	etag:%224bbe5669246267d1d0078e6a8469e957%22	http://luma.humatheme.com/fixed-login.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-login.html	(from http://luma.humatheme.com/index.html)
04:14:49	59285/59285	---M--	200	added ('OK')	text/html	etag:%220a55297df335005ba7cf581f1b9635f8%22	http://luma.humatheme.com/fixed-signup.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-signup.html	(from http://luma.humatheme.com/index.html)
04:14:51	12621/12621	---M--	200	added ('OK')	image/png	etag:%225900b6cac9cb18a8dd9ec8e6e42844bc%22	http://luma.humatheme.com/assets/images/paths/sketch_430x168.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/sketch_430x168.png	(from http://luma.humatheme.com/index.html)
04:14:51	9414/9414	---M--	200	added ('OK')	image/jpeg	etag:%22846cdc23665656255d4212540dd7d4eb%22	http://luma.humatheme.com/assets/images/256_luke-porter-261779-unsplash.jpg	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/256_luke-porter-261779-unsplash.jpg	(from http://luma.humatheme.com/index.html)
04:14:51	10417/10417	---M--	200	added ('OK')	image/png	etag:%22f2d97872aadbda35f074d4308cc7ba70%22	http://luma.humatheme.com/assets/images/paths/invision_430x168.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/invision_430x168.png	(from http://luma.humatheme.com/index.html)
04:14:52	14661/14661	---M--	200	added ('OK')	image/jpeg	etag:%224110715f1f0339856135e579c0406015%22	http://luma.humatheme.com/assets/images/256_michael-dam-258165-unsplash.jpg	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/256_michael-dam-258165-unsplash.jpg	(from http://luma.humatheme.com/index.html)
04:14:53	12565/12565	---M--	200	added ('OK')	image/png	etag:%22cd3bf53436076ce7b0818c586fb02fc5%22	http://luma.humatheme.com/assets/images/paths/photoshop_430x168.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/photoshop_430x168.png	(from http://luma.humatheme.com/index.html)
04:14:54	7174/7174	---M--	200	added ('OK')	image/png	etag:%22c1a5feda71cb27f6e75ce961f582321d%22	http://luma.humatheme.com/assets/images/paths/invision_200x168.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/invision_200x168.png	(from http://luma.humatheme.com/index.html)
04:14:54	5163/5163	---M--	200	added ('OK')	image/png	etag:%22a2b5367802fc3c49755252cf880dcf5b%22	http://luma.humatheme.com/assets/images/paths/devops_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/devops_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:54	7610/7610	---M--	200	added ('OK')	image/png	etag:%22e9b9b4419beeeaa884caf4e3a7d8b559%22	http://luma.humatheme.com/assets/images/paths/react_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/react_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:55	6263/6263	---M--	200	added ('OK')	image/png	etag:%228967a9e838126695df2989f53bc8f955%22	http://luma.humatheme.com/assets/images/paths/redis_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/redis_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:55	4611/4611	---M--	200	added ('OK')	image/png	etag:%223bdd537bb1b40ea4dc20c5cf12fb7a0e%22	http://luma.humatheme.com/assets/images/paths/swift_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/swift_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:56	8594/8594	---M--	200	added ('OK')	image/png	etag:%225740c14ba8b4c07f2f39d68842edfad0%22	http://luma.humatheme.com/assets/images/paths/mailchimp_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/mailchimp_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:56	4962/4962	---M--	200	added ('OK')	image/png	etag:%2218c2201701ade7c2086d108ecd604d24%22	http://luma.humatheme.com/assets/images/paths/sketch_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/sketch_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:57	8275/8275	---M--	200	added ('OK')	image/png	etag:%229982e1a632d875584aa13fa1c0860111%22	http://luma.humatheme.com/assets/images/paths/wordpress_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/wordpress_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:57	45080/45080	---M--	200	added ('OK')	image/jpeg	etag:%22bc48d1e73048de770e0ec52ccf7ef7cf%22	http://luma.humatheme.com/assets/images/256_rsz_1andy-lee-642320-unsplash.jpg	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/256_rsz_1andy-lee-642320-unsplash.jpg	(from http://luma.humatheme.com/index.html)
04:14:57	4384/4384	---M--	200	added ('OK')	image/png	etag:%22abff24eb506d9967ec2a666bbbbdce04%22	http://luma.humatheme.com/assets/images/paths/flinto_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/flinto_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:57	5628/5628	---M--	200	added ('OK')	image/png	etag:%220df9c7d34c2f521a546a1d687643d10e%22	http://luma.humatheme.com/assets/images/paths/photoshop_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/photoshop_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:58	11576/11576	---M--	200	added ('OK')	image/png	etag:%22d1f588ec37a72cfa942ad0e0d74307b2%22	http://luma.humatheme.com/assets/images/paths/flinto_430x168.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/flinto_430x168.png	(from http://luma.humatheme.com/index.html)
04:14:58	3573/3573	---M--	200	added ('OK')	image/png	etag:%2205788a80254b0648a0dd50f2eababb53%22	http://luma.humatheme.com/assets/images/paths/figma_40x40@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/figma_40x40@2x.png	(from http://luma.humatheme.com/index.html)
04:14:58	3081/3081	---M--	200	added ('OK')	image/png	etag:%22ea642242603190149aac4ce4a602a214%22	http://luma.humatheme.com/assets/images/logo/black-70@2x.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/logo/black-70@2x.png	(from http://luma.humatheme.com/index.html)
04:14:58	12326/12326	---M--	200	added ('OK')	image/png	etag:%220d3c2b6bd29d4808819f60e7951272e6%22	http://luma.humatheme.com/assets/images/paths/figma_430x168.png	C:/My%20Web%20Sites/Luma/luma.humatheme.com/assets/images/paths/figma_430x168.png	(from http://luma.humatheme.com/index.html)
04:14:59	91719/91719	---M--	200	added ('OK')	text/html	etag:%22119dc4bc89830b89e3e72e9b398d6e6d%22	http://luma.humatheme.com/fixed-erp-dashboard.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-erp-dashboard.html	(from http://luma.humatheme.com/index.html)
04:15:01	97613/97613	---M--	200	added ('OK')	text/html	etag:%221e89eb78a21f6e17225f8f1c96db02e3%22	http://luma.humatheme.com/fixed-crm-dashboard.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-crm-dashboard.html	(from http://luma.humatheme.com/index.html)
04:15:02	100239/100239	---M--	200	added ('OK')	text/html	etag:%220d6d8b55b0365dc31dd2e584b703513e%22	http://luma.humatheme.com/fixed-hr-dashboard.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-hr-dashboard.html	(from http://luma.humatheme.com/index.html)
04:15:03	115299/115299	---M--	200	added ('OK')	text/html	etag:%221329b8ba61109dd773df89f881c10cb7%22	http://luma.humatheme.com/fixed-employees.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-employees.html	(from http://luma.humatheme.com/index.html)
04:15:05	81853/81853	---M--	200	added ('OK')	text/html	etag:%222d43fed256a5d287e69e4d7a24b6de18%22	http://luma.humatheme.com/fixed-staff.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-staff.html	(from http://luma.humatheme.com/index.html)
04:15:07	86757/86757	---M--	200	added ('OK')	text/html	etag:%22ecd52dc1ec546433bb7eaa7f0fee9142%22	http://luma.humatheme.com/fixed-leaves.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-leaves.html	(from http://luma.humatheme.com/index.html)
04:15:09	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2002%20Jun%202020%2009:15:06%20GMT	http://luma.humatheme.com/fixed-departments.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-departments.html	(from http://luma.humatheme.com/index.html)
04:15:11	111253/111253	---M--	200	added ('OK')	text/html	etag:%22217e2a27e2cb6125a9e191066a802bfc%22	http://luma.humatheme.com/fixed-projects.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-projects.html	(from http://luma.humatheme.com/index.html)
04:15:11	90096/90096	---M--	200	added ('OK')	text/html	etag:%22b7b06b360e0fce721e472f059b01c043%22	http://luma.humatheme.com/fixed-tasks-board.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-tasks-board.html	(from http://luma.humatheme.com/index.html)
04:15:13	95318/95318	---M--	200	added ('OK')	text/html	etag:%228536a42874d4ee1f72a4f497b62b4f86%22	http://luma.humatheme.com/fixed-tasks-list.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-tasks-list.html	(from http://luma.humatheme.com/index.html)
04:15:15	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2002%20Jun%202020%2009:15:12%20GMT	http://luma.humatheme.com/fixed-kanban.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-kanban.html	(from http://luma.humatheme.com/index.html)
04:15:16	110079/110079	---M--	200	added ('OK')	text/html	etag:%22f4e4531ac786539b58e5f13e9e3e7709%22	http://luma.humatheme.com/fixed-ecommerce.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-ecommerce.html	(from http://luma.humatheme.com/index.html)
04:15:17	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2002%20Jun%202020%2009:15:15%20GMT	http://luma.humatheme.com/fixed-edit-product.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-edit-product.html	(from http://luma.humatheme.com/index.html)
04:15:18	80761/80761	---M--	200	added ('OK')	text/html	etag:%2286a9f74d56e92fe32cd9dde3753ef20b%22	http://luma.humatheme.com/fixed-messages.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-messages.html	(from http://luma.humatheme.com/index.html)
04:15:20	75647/75647	---M--	200	added ('OK')	text/html	etag:%229a4bf9e6825d55aa3c6756291823aa32%22	http://luma.humatheme.com/fixed-email.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-email.html	(from http://luma.humatheme.com/index.html)
04:15:22	76619/76619	---M--	200	added ('OK')	text/html	etag:%227fcddb3afff8256d8f2705ad00962c4e%22	http://luma.humatheme.com/fixed-cms-dashboard.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-cms-dashboard.html	(from http://luma.humatheme.com/index.html)
04:15:23	76445/76445	---M--	200	added ('OK')	text/html	etag:%22b4c0b8bf7832c65b4083ec40fd4663df%22	http://luma.humatheme.com/fixed-posts.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-posts.html	(from http://luma.humatheme.com/index.html)
04:15:25	60946/60946	---M--	200	added ('OK')	text/html	etag:%22408a48b4d26233756738eff46f1d8a01%22	http://luma.humatheme.com/fixed-signup-payment.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-signup-payment.html	(from http://luma.humatheme.com/index.html)
04:15:27	55652/55652	---M--	200	added ('OK')	text/html	etag:%22b8dd5393db013b4b81e71aab50e59cef%22	http://luma.humatheme.com/fixed-reset-password.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-reset-password.html	(from http://luma.humatheme.com/index.html)
04:15:29	55069/55069	---M--	200	added ('OK')	text/html	etag:%2256722c1a4023c0876dcc442f61f4b32a%22	http://luma.humatheme.com/fixed-change-password.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-change-password.html	(from http://luma.humatheme.com/index.html)
04:15:31	60412/60412	---M--	200	added ('OK')	text/html	etag:%22de935dc849ce9bd0eca80104fdd5d214%22	http://luma.humatheme.com/fixed-edit-account.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-edit-account.html	(from http://luma.humatheme.com/index.html)
04:15:33	62088/62088	---M--	200	added ('OK')	text/html	etag:%22d72f3c5a46801071c7371a3c95205d38%22	http://luma.humatheme.com/fixed-edit-account-profile.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-edit-account-profile.html	(from http://luma.humatheme.com/index.html)
04:15:35	62064/62064	---M--	200	added ('OK')	text/html	etag:%2267627e3ac7f5e0ed1b537fd7fd2c722f%22	http://luma.humatheme.com/fixed-edit-account-notifications.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-edit-account-notifications.html	(from http://luma.humatheme.com/index.html)
04:15:37	60714/60714	---M--	200	added ('OK')	text/html	etag:%22ad15b65b5bb266abfb8eb304275cd5ff%22	http://luma.humatheme.com/fixed-edit-account-password.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-edit-account-password.html	(from http://luma.humatheme.com/index.html)
04:15:39	62047/62047	---M--	200	added ('OK')	text/html	etag:%22568b557867cd0ac4becee96861b4561d%22	http://luma.humatheme.com/fixed-billing.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-billing.html	(from http://luma.humatheme.com/index.html)
04:15:41	64277/64277	---M--	200	added ('OK')	text/html	etag:%22e6388fb14d3c55643aa33b4967981401%22	http://luma.humatheme.com/fixed-billing-upgrade.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-billing-upgrade.html	(from http://luma.humatheme.com/index.html)
04:15:43	65472/65472	---M--	200	added ('OK')	text/html	etag:%2226c6da7fa886abe851b3c01655d47ada%22	http://luma.humatheme.com/fixed-billing-payment.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-billing-payment.html	(from http://luma.humatheme.com/index.html)
04:15:45	65399/65399	---M--	200	added ('OK')	text/html	etag:%2241c3d314ee382fa44e05c0016a81779a%22	http://luma.humatheme.com/fixed-billing-history.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-billing-history.html	(from http://luma.humatheme.com/index.html)
04:15:47	63091/63091	---M--	200	added ('OK')	text/html	etag:%22b54d37f6253145914b559e4a7fbfba3e%22	http://luma.humatheme.com/fixed-billing-invoice.html	C:/My%20Web%20Sites/Luma/luma.humatheme.com/fixed-billing-invoice.html	(from http://luma.humatheme.com/index.html)
